"","Season","Station","EventCode","DN","Lat","Long","Transect","Basin","SUMGROUP","Zoop_Bio_Sum","Zoop_Den_Sum"
"675","Summer",70,"stn70_1970_20180802_D_Limnos","D",43.65,-77.3,"6","E","VELIGER",28414.50815,18291.9708
"676","Summer",74,"stn74_20180802_D_Limnos","D",43.75,-76.518333,"6","E","pNAUPLII",854.9533723,11683.6983
"677","Summer",74,"stn74_20180802_D_Limnos","D",43.75,-76.518333,"6","E","ROTIFER",1732.2187001,225328.46718
"678","Summer",74,"stn74_20180802_D_Limnos","D",43.75,-76.518333,"6","E","VELIGER",697.2650519,5007.29927
"679","Summer",77,"stn77_20180802_D_Limnos","D",43.956667,-76.409167,"6","E","pNAUPLII",802.5573263,5617.977528
"680","Summer",77,"stn77_20180802_D_Limnos","D",43.956667,-76.409167,"6","E","ROTIFER",7812.29881,724719.10109
"681","Summer",77,"stn77_20180802_D_Limnos","D",43.956667,-76.409167,"6","E","VELIGER",15287.16397,22471.91011
"682","Summer",715,"stn715_20180801_D_Limnos","D",43.635,-76.968333,"5","E","pNAUPLII",2306.289208,37538.46154
"683","Summer",715,"stn715_20180801_D_Limnos","D",43.635,-76.968333,"5","E","ROTIFER",9701.8920895,1022923.07693
"684","Summer",715,"stn715_20180801_D_Limnos","D",43.635,-76.968333,"5","E","VELIGER",0,0
"685","Summer",716,"stn716_20180809_D_Limnos","D",43.596667,-77.44,"4","E","pNAUPLII",2693.235967,23556.52174
"686","Summer",716,"stn716_20180809_D_Limnos","D",43.596667,-77.44,"4","E","ROTIFER",10598.0708387,763904.3478
"687","Summer",716,"stn716_20180809_D_Limnos","D",43.596667,-77.44,"4","E","VELIGER",0,0
"688","Summer",717,"stn717_20180731_D_Limnos","D",43.281667,-77.44,"4","E","pNAUPLII",2582.858179,23814.15929
"689","Summer",717,"stn717_20180731_D_Limnos","D",43.281667,-77.44,"4","E","ROTIFER",3992.28616213,439646.017714
"690","Summer",717,"stn717_20180731_D_Limnos","D",43.281667,-77.44,"4","E","VELIGER",27747.68106,69610.61947
