"","Season","Station","EventID","DN","Lat","Long","SUMGROUP","Zoop_Bio_Sum","Zoop_Den_Sum"
"746","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"DAPHNID",0.044786936,0.020478678
"747","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"LIMNO",0.152389514,0.014627627
"748","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"MYSID",0,0
"749","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"NDAP",0,0
"750","Late Spring","stn48","stn48_20180524_D_LG","D",43.881985,-77.43742167,"OTHER",0,0
"751","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"BOSMINID",0.013888264,0.007825288
"752","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"BYTH",0,0
"753","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"CALANOID",0.116784806,0.022171649
"754","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"CERC",0.000207,0.000116
"755","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"CYCLOPOID",0.940825312,0.212586986
"756","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"DAPHNID",0.081903017,0.041734869
"757","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"LIMNO",0.179907339,0.015650576
"758","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"MYSID",0,0
"759","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"NDAP",0,0
"760","Late Spring","stn49","stn49_20180524_D_LG","D",43.77145167,-77.43761833,"OTHER",0,0
"761","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"BOSMINID",0,0
"762","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"BYTH",0,0
"763","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"CALANOID",0.907166753,0.253958478
"764","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"CERC",0,0
"765","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"CYCLOPOID",11.411847916,1.965417783
"766","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"DAPHNID",0,0
"767","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"LIMNO",4.236666655,0.176666767
"768","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"MYSID",0,0
"769","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"NDAP",0,0
"770","Late Spring","stn55","stn55_20180524_D_LG","D",43.4439,-77.43883333,"OTHER",0,0
"771","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"BOSMINID",0,0
"772","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"BYTH",0,0
"773","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"CALANOID",1.461582358,0.28154264
"774","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"CERC",0,0
"775","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"CYCLOPOID",4.056463726,0.511895709
"776","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"DAPHNID",0.017037646,0.010237914
"777","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"LIMNO",6.098460261,0.286661598
"778","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"MYSID",0,0
"779","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"NDAP",0,0
"780","Late Spring","stn58","stn58_20180524_D_LG","D",43.3281,-77.43873333,"OTHER",0,0
"781","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"BOSMINID",0.046081463,0.040286016
"782","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"BYTH",0,0
"783","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"CALANOID",0.224023083,0.06409139
"784","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"CERC",0,0
"785","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"CYCLOPOID",0.638983165,0.230729003
"786","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"DAPHNID",0.13256657,0.054935477
"787","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"LIMNO",0.262664901,0.018311826
"788","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"MYSID",0,0
"789","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"NDAP",0.000746,0.001831183
"790","Late Spring","stn62","stn62_20180523_D_LG","D",43.82793333,-76.99306667,"OTHER",0,0
"791","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"BOSMINID",0.015367126,0.005014549
"792","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"BYTH",0,0
"793","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"CALANOID",0.503245203,0.125363722
"794","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"CERC",0,0
"795","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"CYCLOPOID",1.859924556,0.325945676
"796","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"DAPHNID",0.009668129,0.010029098
"797","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"LIMNO",1.588223397,0.130378271
"798","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"MYSID",0,0
"799","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"NDAP",0,0
"800","Late Spring","stn63","stn63_20180523_D_LG","D",43.73163333,-77.00165333,"OTHER",0,0
"801","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"BOSMINID",0.010505602,0.010227083
"802","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"BYTH",0,0
"803","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"CALANOID",1.271830336,0.265904159
"804","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"CERC",0,0
"805","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"CYCLOPOID",13.671144833,2.117006193
"806","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"DAPHNID",0,0
"807","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"LIMNO",7.079890508,0.317039575
"808","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"MYSID",0,0
"809","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"NDAP",0,0
"810","Late Spring","stn69","stn69_20180523_D_LG","D",43.60028333,-76.70981667,"OTHER",0,0
"811","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"BOSMINID",0,0
"812","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"BYTH",0,0
"813","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"CALANOID",1.738907629,0.322608587
"814","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"CERC",0,0
"815","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"CYCLOPOID",15.243909562,2.313882281
"816","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"DAPHNID",0,0
"817","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"LIMNO",3.79381875,0.11124434
"818","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"MYSID",3.882779584,0.004889257
"819","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"NDAP",0,0
"820","Late Spring","stn69","stn69_20180523_N_LG","N",43.59818333,-76.710135,"OTHER",0,0
"821","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"BOSMINID",0,0
"822","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"BYTH",0,0
"823","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"CALANOID",2.894306248,0.461054914
"824","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"CERC",0,0
"825","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"CYCLOPOID",15.671932216,1.717429555
"826","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"DAPHNID",0,0
"827","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"LIMNO",2.592241208,0.184421966
"828","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"MYSID",0,0
"829","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"NDAP",0,0
"830","Late Spring","stn70","stn70_20180523_D_LG","D",44.54013333,-76.611315,"OTHER",0,0
"831","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"BOSMINID",0,0
"832","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"BYTH",0,0
"833","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"CALANOID",0.681456169,0.099380497
"834","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"CERC",0,0
"835","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"CYCLOPOID",0.433605606,0.105226408
"836","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"DAPHNID",0,0
"837","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"LIMNO",2.434426725,0.083011944
"838","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"MYSID",0.068163664,0.000501
"839","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"NDAP",0,0
"840","Late Spring","stn71","stn71_20180523_D_LG","D",43.4779,-76.52503667,"OTHER",0,0
"841","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"BOSMINID",0.007557822,0.004533029
"842","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"BYTH",0,0
"843","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"CALANOID",1.72468339,0.385307488
"844","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"CERC",0,0
"845","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"CYCLOPOID",3.672514002,0.657289246
"846","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"DAPHNID",0.007406469,0.004533029
"847","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"LIMNO",2.395238625,0.140523908
"848","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"MYSID",0.552466385,0.000456
"849","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"NDAP",0,0
"850","Late Spring","stn715","stn715_20180522_N_LG","N",43.63547,-76.97046667,"OTHER",0,0
"851","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"BOSMINID",0,0
"852","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"BYTH",0,0
"853","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"CALANOID",0.51526685,0.18254858
"854","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"CERC",0,0
"855","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"CYCLOPOID",3.248245168,0.528086965
"856","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"DAPHNID",0,0
"857","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"LIMNO",1.064091969,0.133651639
"858","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"MYSID",0,0
"859","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"NDAP",0,0
"860","Late Spring","stn715","stn715_20180523_D_LG","D",43.6358,-76.96956667,"OTHER",0,0
"861","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"BOSMINID",0,0
"862","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"BYTH",0,0
"863","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"CALANOID",0.902210741,0.193684663
"864","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"CERC",0,0
"865","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"CYCLOPOID",5.274580444,1.028949772
"866","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"DAPHNID",0.018007625,0.012105291
"867","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"LIMNO",2.757661215,0.16947408
"868","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"MYSID",0,0
"869","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"NDAP",0,0
"870","Late Spring","stn716","stn716_20180524_D_LG","D",43.60015,-77.43985,"OTHER",0,0
"871","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"BOSMINID",0.00464284,0.004296424
"872","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"BYTH",0,0
"873","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"CALANOID",0.935321077,0.249192582
"874","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"CERC",0,0
"875","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"CYCLOPOID",2.817035751,0.421049534
"876","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"DAPHNID",0.008478844,0.008592848
"877","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"LIMNO",3.528339819,0.1804498
"878","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"MYSID",0,0
"879","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"NDAP",0,0
"880","Late Spring","stn717","stn717_20180524_D_LG","D",43.30005,-77.43926667,"OTHER",0,0
"881","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"BOSMINID",0.004237653,0.003705318
"882","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"BYTH",0,0
"883","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"CALANOID",0.946615329,0.463164778
"884","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"CERC",0,0
"885","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"CYCLOPOID",0.403196725,0.248256321
"886","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"DAPHNID",0.018723103,0.003705318
"887","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"LIMNO",1.097607086,0.070401046
"888","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"MYSID",0,0
"889","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"NDAP",0,0
"890","Late Spring","stn9","stn9_20180524_D_LJ","D",43.586667,-79.395,"OTHER",0,0
"891","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"BOSMINID",1.4574701,1.3010867
"892","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"BYTH",0.01208792,0.000141
"893","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"CALANOID",4.6863655,0.55567248
"894","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"CERC",0.2479974,0.05223547
"895","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"CYCLOPOID",8.003582,3.144293
"896","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"DAPHNID",8.2403929,1.2739804
"897","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"LIMNO",23.851613513,0.406589624
"898","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"MYSID",1.51316,0.001694123
"899","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"NDAP",0.9127215,0.26654203
"900","Late Summer","stn12","stn12_20180813_N_LG","N",43.50319,-79.35308,"OTHER",0,0
"901","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"BOSMINID",0.7497235,0.6285208
"902","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"BYTH",0.01306386,5.99e-05
"903","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"CALANOID",4.04509992,0.431149867
"904","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"CERC",0.4382912,0.08155919
"905","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"CYCLOPOID",3.868335,1.3336903
"906","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"DAPHNID",4.145661189,1.230214444
"907","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"LIMNO",18.48079,0.2912657
"908","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"MYSID",11.51775,0.003772562
"909","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"NDAP",1.2275599,0.34491986
"910","Late Summer","stn25","stn25_20180814_N_LG","N",43.51759,-79.08052,"OTHER",0,0
"911","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"BOSMINID",0.2449829,0.15414842
"912","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"BYTH",0.009101187,7.77e-05
"913","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"CALANOID",5.34041713,0.63399759
"914","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"CERC",0.2381467,0.03776015
"915","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"CYCLOPOID",2.5960188,0.7757146
"916","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"DAPHNID",1.7526071,0.3729397
"917","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"LIMNO",27.5721055,0.44255519
"918","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"MYSID",0,0
"919","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"NDAP",7.4849264,1.68817391
"920","Late Summer","stn33","stn33_20180814_D_LG","D",43.59595,-78.8145,"OTHER",0,0
"921","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"BOSMINID",0.04455549,0.0580756
"922","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"BYTH",0.02001482,0.000227
"923","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"CALANOID",8.11201027,1.11311568
"924","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"CERC",0.02018846,0.003554106
"925","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"CYCLOPOID",19.118586,11.460252
"926","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"DAPHNID",3.9596005,0.832417
"927","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"LIMNO",9.2584198,0.15486823
"928","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"MYSID",0,0
"929","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"NDAP",0.24228588,0.048396337
"930","Late Summer","stn41","stn41_20180814_D_LG","D",43.7165,-78.02716,"OTHER",0,0
"931","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"BOSMINID",1.445609646,1.151587471
"932","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"BYTH",0.160463053,0.00219052
"933","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"CALANOID",3.27271728,0.500690205
"934","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"CERC",0.15088562,0.019871143
"935","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"CYCLOPOID",14.393618646,8.611871526
"936","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"DAPHNID",5.202641954,1.441987791
"937","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"LIMNO",4.165748604,0.080110433
"938","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"MYSID",0.358050906,0.000156
"939","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"NDAP",0.351369095,0.115158747
"940","Late Summer","stn49","stn49_20180815_N_LG","N",43.77025,-77.43955,"OTHER",0,0
"941","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"BOSMINID",0.774152462,0.570516191
"942","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"BYTH",0.443067014,0.002556311
"943","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"CALANOID",4.102595091,0.625050827
"944","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"CERC",0.393379523,0.051912778
"945","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"CYCLOPOID",3.616931827,1.761888235
"946","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"DAPHNID",6.08085618,1.233321765
"947","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"LIMNO",8.382393052,0.138434076
"948","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"MYSID",0.927777353,0.001114289
"949","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"NDAP",2.438405257,1.010988249
"950","Late Summer","stn55","stn55_20180815_D_LG","D",43.44361667,-77.438335,"OTHER",0,0
"951","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"BOSMINID",0.890383258,0.620855854
"952","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"BYTH",0.07118079,0.000473
"953","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"CALANOID",0,0
"954","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"CERC",0.032423603,0.006329228
"955","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"CYCLOPOID",4.511282286,3.997705988
"956","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"DAPHNID",1.790803173,0.590570203
"957","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"LIMNO",0,0
"958","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"MYSID",0,0
"959","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"NDAP",0,0
"960","Late Summer","stn60","stn60_20180815_D_LG","D",43.579985,-77.199715,"OTHER",0,0
"961","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"BOSMINID",0.08614221,0.0605713
"962","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"BYTH",0,0
"963","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"CALANOID",4.39318026,0.81771265
"964","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"CERC",0,0
"965","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"CYCLOPOID",3.937255,1.150855
"966","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"DAPHNID",0,0
"967","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"LIMNO",12.48898,0.2044281
"968","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"MYSID",0,0
"969","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"NDAP",0.15756106,0.07571413
"970","Late Summer","stn60","stn60_20180815_D_LG","D",43.57999,-77.19971,"OTHER",0,0
"971","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"BOSMINID",0.30049484,0.17848012
"972","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"BYTH",0.07812679,0.000697
"973","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"CALANOID",5.12005079,0.919172642
"974","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"CERC",0.00819107,0.001115501
"975","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"CYCLOPOID",15.310535,7.674645
"976","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"DAPHNID",9.5553738,1.51708105
"977","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"LIMNO",5.830922,0.1026261
"978","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"MYSID",0.007494077,6.97e-05
"979","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"NDAP",0.34091909,0.075854056
"980","Late Summer","stn63","stn63_20180815_N_LG","D",43.73127,-77.01784,"OTHER",0,0
"981","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"BOSMINID",0.142693366,0.086898599
"982","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"BYTH",0.066263285,0.000458
"983","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"CALANOID",0.571437731,0.147059168
"984","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"CERC",0.140866901,0.026585242
"985","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"CYCLOPOID",2.031656486,0.929146558
"986","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"DAPHNID",0.322184128,0.113636629
"987","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"LIMNO",4.448444925,0.073529584
"988","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"MYSID",0,0
"989","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"NDAP",0,0
"990","Summer","stn12","stn12_20180725_D_LEII","D",43.50366667,-79.35466667,"OTHER",0,0
"991","Summer","stn17","stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"BOSMINID",1.725983668,1.275554526
"992","Summer","stn17","stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"BYTH",0,0
"993","Summer","stn17","stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"CALANOID",1.153959451,0.249246286
"994","Summer","stn17","stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"CERC",2.017632543,1.071836199
"995","Summer","stn17","stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"CYCLOPOID",0.318395667,0.102630823
"996","Summer","stn17","stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"DAPHNID",4.48066937,1.172923702
"997","Summer","stn17","stn17_20180725_D_LEII","D",43.22433333,-79.27416667,"LIMNO",0,0
