X1,EventID,CollectionDate,Season,DN,Lat,Long,Station,Strata,SAMPLENUM,SPECCODE,CountType,SUMGROUP,Density,Biomass,CollectionDateString,MONTH,Den.Liter,RotGENERA,Den.Liter_New,Bio.Liter_New,Zoop_GENERA
3505,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,POLVULG,MICRO,ROTIFER,53297.12,3522.128,20180814,Aug,532.9712,Polyarthra,53.29712,3.522128,Rotifers
3504,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,POLSP,MICRO,ROTIFER,59729.53,2870.258,20180814,Aug,597.2953,Polyarthra,59.72953,2.870258,Rotifers
3474,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,BYTLONG,MACRO,BYTH,0.9492932,65.88165,20180814,Aug,0.009492932,NA,9.49E-04,0.06588165,Cladocerans
3490,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,ASPPRIO,MICRO,ROTIFER,918.9158,692.6128,20180814,Aug,9.189158,Asplanchna,0.9189158,0.6926128,Rotifers
3495,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,KELLONG,MICRO,ROTIFER,54216.03,647.8362,20180814,Aug,542.1603,Kellicottia,54.21603,0.6478362,Rotifers
3492,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,COOUNIC,MICRO,ROTIFER,30324.22,525.7617,20180814,Aug,303.2422,Conochilus,30.32422,0.5257617,Rotifers
3506,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,TRIMULT,MICRO,ROTIFER,5513.495,452.7612,20180814,Aug,55.13495,Trichocerca,5.513495,0.4527612,Rotifers
3501,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,PLOHUDS,MICRO,ROTIFER,918.9158,345.4699,20180814,Aug,9.189158,Ploesoma,0.9189158,0.3454699,Rotifers
3491,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,COLSP,MICRO,ROTIFER,18378.32,287.0866,20180814,Aug,183.7832,Collotheca,18.37832,0.2870866,Rotifers
3496,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,KERCOCH,MICRO,ROTIFER,127729.3,275.8403,20180814,Aug,1277.293,Keratella,127.7293,0.2758403,Rotifers
3494,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,DREPOLYV,MICRO,VELIGER,1837.832,272.4117,20180814,Aug,18.37832,NA,1.837832,0.2724117,Veligers
3498,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,KERCRAS,MICRO,ROTIFER,33080.97,136.0854,20180814,Aug,330.8097,Keratella,33.08097,0.1360854,Rotifers
3502,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,PLOTRUN,MICRO,ROTIFER,3675.663,133.939,20180814,Aug,36.75663,Ploesoma,3.675663,0.133939,Rotifers
3489,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,ASCOVAL,MICRO,ROTIFER,9189.158,129.6948,20180814,Aug,91.89158,Ascomorpha,9.189158,0.1296948,Rotifers
3503,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,POLREMA,MICRO,ROTIFER,5513.495,129.5047,20180814,Aug,55.13495,Polyarthra,5.513495,0.1295047,Rotifers
3500,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,KERQUAD,MICRO,ROTIFER,918.9158,83.72574,20180814,Aug,9.189158,Keratella,0.9189158,0.08372574,Rotifers
3499,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,KEREARL,MICRO,ROTIFER,6432.411,9.697407,20180814,Aug,64.32411,Keratella,6.432411,0.009697407,Rotifers
3497,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,KERCOCHH,MICRO,ROTIFER,3675.663,8.898845,20180814,Aug,36.75663,Keratella,3.675663,0.008898845,Rotifers
3473,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,BOSLONG,MACRO,BOSMINID,445.535,475.6247,20180814,Aug,4.45535,NA,0.445535,0.4756247,Cladocerans
3475,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,CECPENG,MACRO,CERC,22.30839,91.07504,20180814,Aug,0.2230839,NA,0.02230839,0.09107504,Cladocerans
3476,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,CYCCOPE,MACRO,CYCLOPOID,11725.67,5013.121,20180814,Aug,117.2567,NA,11.72567,5.013121,Cyclopoids
3477,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,DAPGALEM,MACRO,DAPHNID,1761.888,2626.828,20180814,Aug,17.61888,NA,1.761888,2.626828,Cladocerans
3478,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,DAPRETR,MACRO,DAPHNID,243.0191,598.5805,20180814,Aug,2.430191,NA,0.2430191,0.5985805,Cladocerans
3479,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,DAPSP,MACRO,DAPHNID,40.50318,23.00829,20180814,Aug,0.4050318,NA,0.04050318,0.02300829,Cladocerans
3480,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,DIACOPE,MACRO,CALANOID,769.5604,1866.093,20180814,Aug,7.695604,NA,0.7695604,1.866093,Calanoids
3481,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,DIYTHOM,MACRO,CYCLOPOID,1579.624,4800.202,20180814,Aug,15.79624,NA,1.579624,4.800202,Cyclopoids
3482,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,EPICOPE,MACRO,CALANOID,263.2707,1311.267,20180814,Aug,2.632707,NA,0.2632707,1.311267,Calanoids
3483,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,EPILACU,MACRO,CALANOID,69.43402,909.7493,20180814,Aug,0.6943402,NA,0.06943402,0.9097493,Calanoids
3484,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,HOLGIBB,MACRO,NDAP,17.3585,43.52727,20180814,Aug,0.173585,NA,0.0173585,0.04352727,Cladocerans
3485,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,LEOMINU,MACRO,CALANOID,121.5095,545.0787,20180814,Aug,1.215095,NA,0.1215095,0.5450787,Calanoids
3486,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,LETKIND,MACRO,NDAP,121.5095,465.9646,20180814,Aug,1.215095,NA,0.1215095,0.4659646,Cladocerans
3487,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,POYPEDI,MACRO,NDAP,8.679252,121.7931,20180814,Aug,0.08679252,NA,0.008679252,0.1217931,Cladocerans
3488,stn41_20180814_D_LG,8/14/2018,Late Summer,D,43.7165,-78.02716,stn41,epi,18GO56I74,SKIOREG,MACRO,CALANOID,141.7611,1032.671,20180814,Aug,1.417611,NA,0.1417611,1.032671,Calanoids
3065,stn25_20180814_N_LG,8/14/2018,Late Summer,N,43.51759,-79.08052,stn25,wwc,18GO56I33,MYSRELI,MACRO,MYSID,3.772562,11517.75,20180814,Aug,0.03772562,NA,0.003772562,11.51775,Mysis
2959,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,BYTLONG,MACRO,BYTH,2.190519647,160.4630526,20180815,Aug,0.021905196,NA,0.00219052,0.160463053,Cladocerans
2958,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,BOSLONG,MACRO,BOSMINID,1121.546059,1398.306651,20180815,Aug,11.21546059,NA,1.121546059,1.398306651,Cladocerans
2960,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,CECPENG,MACRO,CERC,19.87114251,150.8856201,20180815,Aug,0.198711425,NA,0.019871143,0.15088562,Cladocerans
2961,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,CYCCOPE,MACRO,CYCLOPOID,5427.481822,3391.630306,20180815,Aug,54.27481822,NA,5.427481822,3.391630306,Cyclopoids
2962,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,DAPGALEM,MACRO,DAPHNID,1181.628884,4681.126449,20180815,Aug,11.81628884,NA,1.181628884,4.681126449,Cladocerans
2963,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,DAPRETR,MACRO,DAPHNID,260.3589066,521.5155051,20180815,Aug,2.603589066,NA,0.260358907,0.521515505,Cladocerans
2964,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,DIACOPE,MACRO,CALANOID,350.4831435,2099.356337,20180815,Aug,3.504831435,NA,0.350483144,2.099356337,Calanoids
2965,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,DIYTHOM,MACRO,CYCLOPOID,3184.389704,11001.98834,20180815,Aug,31.84389704,NA,3.184389704,11.00198834,Cyclopoids
2966,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,EPICOPE,MACRO,CALANOID,30.0414123,38.61348754,20180815,Aug,0.300414123,NA,0.030041412,0.038613488,Calanoids
2967,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,EPILACU,MACRO,CALANOID,10.0138041,194.9086754,20180815,Aug,0.100138041,NA,0.010013804,0.194908675,Calanoids
2968,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,EUBCORE,MACRO,BOSMINID,30.0414123,47.30299521,20180815,Aug,0.300414123,NA,0.030041412,0.047302995,Cladocerans
2969,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,LEOMINU,MACRO,CALANOID,30.0414123,135.0347904,20180815,Aug,0.300414123,NA,0.030041412,0.13503479,Calanoids
2970,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,LEOSICI,MACRO,CALANOID,10.0138041,151.7678897,20180815,Aug,0.100138041,NA,0.010013804,0.15176789,Calanoids
2971,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,LETKIND,MACRO,NDAP,115.1587471,351.3690948,20180815,Aug,1.151587471,NA,0.115158747,0.351369095,Cladocerans
2972,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,LIMCOPE,MACRO,LIMNO,10.0138041,9.577197531,20180815,Aug,0.100138041,NA,0.010013804,0.009577198,Calanoids
2973,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,LIMMACR,MACRO,LIMNO,70.0966287,4156.171406,20180815,Aug,0.700966287,NA,0.070096629,4.156171406,Calanoids
2975,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,wwc,18GO55I33,SKIOREG,MACRO,CALANOID,70.0966287,653.0360999,20180815,Aug,0.700966287,NA,0.070096629,0.6530361,Calanoids
3245,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,BYTLONG,MACRO,BYTH,4.746466,212.6959,20180815,Aug,0.04746466,NA,0.004746466,0.2126959,Cladocerans
3266,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,COPNAUP,MICRO,pNAUPLII,84718.73,5445.356,20180815,Aug,847.1873,NA,84.71873,5.445356,Nauplii
3263,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,ASPPRIO,MICRO,ROTIFER,1264.459,2931.672,20180815,Aug,12.64459,Asplanchna,1.264459,2.931672,Rotifers
3278,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,POLVULG,MICRO,ROTIFER,20231.34,1120.161,20180815,Aug,202.3134,Polyarthra,20.23134,1.120161,Rotifers
3277,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,POLSP,MICRO,ROTIFER,21495.8,852.2472,20180815,Aug,214.958,Polyarthra,21.4958,0.8522472,Rotifers
3273,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,KERQUAD,MICRO,ROTIFER,8851.21,841.9474,20180815,Aug,88.5121,Keratella,8.85121,0.8419474,Rotifers
3269,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,KELLONG,MICRO,ROTIFER,63222.93,766.1982,20180815,Aug,632.2293,Kellicottia,63.22293,0.7661982,Rotifers
3267,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,DREPOLYV,MICRO,VELIGER,1264.459,386.0704,20180815,Aug,12.64459,NA,1.264459,0.3860704,Veligers
3264,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,COLSP,MICRO,ROTIFER,22760.25,355.8928,20180815,Aug,227.6025,Collotheca,22.76025,0.3558928,Rotifers
3270,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,KERCOCH,MICRO,ROTIFER,199784.5,277.8793,20180815,Aug,1997.845,Keratella,199.7845,0.2778793,Rotifers
3276,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,POLREMA,MICRO,ROTIFER,11380.13,221.167,20180815,Aug,113.8013,Polyarthra,11.38013,0.221167,Rotifers
3280,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,TRIMULT,MICRO,ROTIFER,3793.376,207.0422,20180815,Aug,37.93376,Trichocerca,3.793376,0.2070422,Rotifers
3265,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,COOUNIC,MICRO,ROTIFER,10115.67,160.727,20180815,Aug,101.1567,Conochilus,10.11567,0.160727,Rotifers
3275,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,POLMAJO,MICRO,ROTIFER,2528.917,127.5169,20180815,Aug,25.28917,Polyarthra,2.528917,0.1275169,Rotifers
3268,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,GASSTYL,MICRO,ROTIFER,6322.293,125.053,20180815,Aug,63.22293,Gastropus,6.322293,0.125053,Rotifers
3244,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,BOSLONG,MACRO,BOSMINID,2187.172,2332.747,20180815,Aug,21.87172,NA,2.187172,2.332747,Cladocerans
3246,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,CECPENG,MACRO,CERC,37.02244,122.9757,20180815,Aug,0.3702244,NA,0.03702244,0.1229757,Cladocerans
3247,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,CYCCOPE,MACRO,CYCLOPOID,10085.29,6737.842,20180815,Aug,100.8529,NA,10.08529,6.737842,Cyclopoids
3248,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,DAPGALEM,MACRO,DAPHNID,1397.36,5618.94,20180815,Aug,13.9736,NA,1.39736,5.61894,Cladocerans
3249,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,DAPRETR,MACRO,DAPHNID,20.25159,60.69787,20180815,Aug,0.2025159,NA,0.02025159,0.06069787,Cladocerans
3250,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,DAPSP,MACRO,DAPHNID,20.25159,11.85803,20180815,Aug,0.2025159,NA,0.02025159,0.01185803,Cladocerans
3251,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,DIACOPE,MACRO,CALANOID,607.5477,2712.648,20180815,Aug,6.075477,NA,0.6075477,2.712648,Calanoids
3252,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,DIYTHOM,MACRO,CYCLOPOID,4192.079,15934.4,20180815,Aug,41.92079,NA,4.192079,15.9344,Cyclopoids
3253,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,EPICOPE,MACRO,CALANOID,20.25159,39.57282,20180815,Aug,0.2025159,NA,0.02025159,0.03957282,Calanoids
3254,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,EPILACU,MACRO,CALANOID,8.679252,88.90788,20180815,Aug,0.08679252,NA,0.008679252,0.08890788,Calanoids
3255,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,EUBCORE,MACRO,BOSMINID,121.5095,237.8166,20180815,Aug,1.215095,NA,0.1215095,0.2378166,Cladocerans
3256,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,LEOMINU,MACRO,CALANOID,20.25159,70.06513,20180815,Aug,0.2025159,NA,0.02025159,0.07006513,Calanoids
3257,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,LEOSICI,MACRO,CALANOID,20.25159,214.8075,20180815,Aug,0.2025159,NA,0.02025159,0.2148075,Calanoids
3258,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,LETKIND,MACRO,NDAP,164.9058,813.009,20180815,Aug,1.649058,NA,0.1649058,0.813009,Cladocerans
3259,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,LIMCOPE,MACRO,LIMNO,20.25159,365.59,20180815,Aug,0.2025159,NA,0.02025159,0.36559,Calanoids
3260,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,LIMMACR,MACRO,LIMNO,26.03776,1322.557,20180815,Aug,0.2603776,NA,0.02603776,1.322557,Calanoids
3261,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,SKIOREG,MACRO,CALANOID,101.2579,893.931,20180815,Aug,1.012579,NA,0.1012579,0.893931,Calanoids
3262,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,ASCOVAL,MICRO,ROTIFER,8851.21,105.677,20180815,Aug,88.5121,Ascomorpha,8.85121,0.105677,Rotifers
3274,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,PLOTRUN,MICRO,ROTIFER,5057.834,65.47958,20180815,Aug,50.57834,Ploesoma,5.057834,0.06547958,Rotifers
3279,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,SYNSP,MICRO,ROTIFER,1264.459,48.93319,20180815,Aug,12.64459,Synchaeta,1.264459,0.04893319,Rotifers
3272,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,KEREARL,MICRO,ROTIFER,10115.67,24.66366,20180815,Aug,101.1567,Keratella,10.11567,0.02466366,Rotifers
3271,stn49_20180815_N_LG,8/15/2018,Late Summer,N,43.77025,-77.43955,stn49,epi,18GO55I34,KERCRAS,MICRO,ROTIFER,2528.917,6.900204,20180815,Aug,25.28917,Keratella,2.528917,0.006900204,Rotifers
2977,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,BYTLONG,MACRO,BYTH,2.556311055,443.0670135,20180815,Aug,0.025563111,NA,0.002556311,0.443067014,Cladocerans
2976,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,BOSLONG,MACRO,BOSMINID,486.6167506,655.7679289,20180815,Aug,4.866167506,NA,0.486616751,0.655767929,Cladocerans
2978,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,CECPENG,MACRO,CERC,51.91277835,393.3795231,20180815,Aug,0.519127783,NA,0.051912778,0.393379523,Cladocerans
2979,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,CYCCOPE,MACRO,CYCLOPOID,1275.271484,1577.301751,20180815,Aug,12.75271484,NA,1.275271484,1.577301751,Cyclopoids
2980,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,DAPGALEM,MACRO,DAPHNID,721.5351819,4646.975445,20180815,Aug,7.215351819,NA,0.721535182,4.646975445,Cladocerans
2981,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,DAPRETR,MACRO,DAPHNID,511.7865825,1433.880735,20180815,Aug,5.117865825,NA,0.511786583,1.433880735,Cladocerans
2982,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,DIACOPE,MACRO,CALANOID,461.4469187,2494.798956,20180815,Aug,4.614469187,NA,0.461446919,2.494798956,Calanoids
2983,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,DIYTHOM,MACRO,CYCLOPOID,486.6167506,2039.630076,20180815,Aug,4.866167506,NA,0.486616751,2.039630076,Cyclopoids
2984,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,EPICOPE,MACRO,CALANOID,4.194971988,8.01674252,20180815,Aug,0.04194972,NA,0.004194972,0.008016743,Calanoids
2985,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,EPILACU,MACRO,CALANOID,4.194971988,81.4328171,20180815,Aug,0.04194972,NA,0.004194972,0.081432817,Calanoids
2986,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,EUBCORE,MACRO,BOSMINID,83.89943976,118.3845333,20180815,Aug,0.838994398,NA,0.08389944,0.118384533,Cladocerans
2987,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,HOLGIBB,MACRO,NDAP,964.8435572,2092.215366,20180815,Aug,9.648435572,NA,0.964843557,2.092215366,Cladocerans
2988,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,LEOMINU,MACRO,CALANOID,20.97485994,90.39983707,20180815,Aug,0.209748599,NA,0.02097486,0.090399837,Calanoids
2989,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,LEOSICI,MACRO,CALANOID,37.75474789,592.8843993,20180815,Aug,0.377547479,NA,0.037754748,0.592884399,Calanoids
2990,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,LETKIND,MACRO,NDAP,46.14469187,346.1898909,20180815,Aug,0.461446919,NA,0.046144692,0.346189891,Cladocerans
2991,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,LIMMACR,MACRO,LIMNO,138.4340756,8382.393052,20180815,Aug,1.384340756,NA,0.138434076,8.382393052,Calanoids
2993,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44361667,-77.438335,stn55,wwc,18GO55I53,SKIOREG,MACRO,CALANOID,96.48435572,835.0623389,20180815,Aug,0.964843557,NA,0.096484356,0.835062339,Calanoids
3282,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,BYTLONG,MACRO,BYTH,4.503058,885.9447,20180815,Aug,0.04503058,NA,0.004503058,0.8859447,Cladocerans
3300,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,ASPPRIO,MICRO,ROTIFER,1224.832,3404.82,20180815,Aug,12.24832,Asplanchna,1.224832,3.40482,Rotifers
3305,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,DREPOLYV,MICRO,VELIGER,8573.822,2026.757,20180815,Aug,85.73822,NA,8.573822,2.026757,Veligers
2223,stn55_20180927_N_LG,9/27/2018,Early Fall,N,43.4439,-77.4389,stn55,wwc,8326-wz,MYSRELI,MACRO,MYSID,1.498986985,1313.127173,20180927,Sept,0.01498987,NA,0.001498987,1.313127173,Mysis
3304,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,COPNAUP,MICRO,pNAUPLII,15922.81,1793.573,20180815,Aug,159.2281,NA,15.92281,1.793573,Nauplii
3303,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,COOUNIC,MICRO,ROTIFER,72265.07,1182.186,20180815,Aug,722.6507,Conochilus,72.26507,1.182186,Rotifers
3306,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,KELLONG,MICRO,ROTIFER,34295.29,401.6588,20180815,Aug,342.9529,Kellicottia,34.29529,0.4016588,Rotifers
3311,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,KERQUAD,MICRO,ROTIFER,3062.079,303.2843,20180815,Aug,30.62079,Keratella,3.062079,0.3032843,Rotifers
3314,stn55_20180815_D_LG,8/15/2018,Late Summer,D,43.44362,-77.43833,stn55,epi,18GO55I54,POLSP,MICRO,ROTIFER,6124.158,280.935,20180815,Aug,61.24158,Polyarthra,6.124158,0.280935,Rotifers
