EventCodeKey,CollectionDate,Transect,Basin,DN,Lat,Long,SiteDepth,SAMPLENUM,EventCode,Station,Date,Mesh,Strata,Depth (m),SPECCODE,CountType,SUMGROUP,Density #m3,Biomass ug m3,Density_L,Biomass_L,Areal Density m2,Areal Biomass m2
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,EPILACU,MACRO,CALANOID,253.8767879,3984.673444,0.253876788,3.984673444,5077.535757,79693.46887
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,LEOSICI,MACRO,CALANOID,211.5639899,2479.30615,0.21156399,2.47930615,4231.279798,49586.12299
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,LIMCOPE,MACRO,LIMNO,296.1895858,7801.494091,0.296189586,7.801494091,5923.791717,156029.8818
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,LIMMACR,MACRO,LIMNO,338.5023838,19426.59336,0.338502384,19.42659336,6770.047676,388531.8672
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,MYSRELI,MACRO,MYSID,4.448775488,777.2459065,0.004448775,0.777245907,88.97550976,15544.91813
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,20356.11371,4213.847809,20.35611371,4.213847809,407122.2742,84276.95617
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,5391.619307,1831.235387,5.391619307,1.831235387,107832.3861,36624.70775
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,KERSP,MICRO,ROTIFER,220.0660942,0.820489144,0.220066094,0.000820489,4401.321883,16.40978288
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,POLSP,MICRO,ROTIFER,330.0991412,12.88408677,0.330099141,0.012884087,6601.982825,257.6817355
stn33_20180618_N_LG,6/18/2018,2,W,N,43.5959,-78.81518333,135.8,8049-a,stn33_20180618_N_LG,33,6/18/2018,64,epi,20,SYNSP,MICRO,ROTIFER,6161.850636,91.60112571,6.161850636,0.091601126,123237.0127,1832.022514
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,BOSLONG,MACRO,BOSMINID,53.9853567,103.1844703,0.053985357,0.10318447,1079.707134,2063.689405
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,BYTLONG,MACRO,BYTH,2.228169203,291.4995951,0.002228169,0.291499595,44.56338407,5829.991902
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,CECPENG,MACRO,CERC,6.047887837,48.37477417,0.006047888,0.048374774,120.9577567,967.4954834
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,CYCCOPE,MACRO,CYCLOPOID,4912.667459,3196.780991,4.912667459,3.196780991,98253.34919,63935.61982
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,DAPGALEM,MACRO,DAPHNID,188.9487484,927.7234617,0.188948748,0.927723462,3778.974969,18554.46923
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,DIACOPE,MACRO,CALANOID,107.9707134,220.3673834,0.107970713,0.220367383,2159.414268,4407.347668
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,DIYTHOM,MACRO,CYCLOPOID,1322.641239,6311.614291,1.322641239,6.311614291,26452.82478,126232.2858
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,EUBCORE,MACRO,BOSMINID,26.99267835,59.2139895,0.026992678,0.05921399,539.853567,1184.27979
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,LIMMACR,MACRO,LIMNO,134.9633917,8836.3979,0.134963392,8.8363979,2699.267835,176727.958
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,SKIOREG,MACRO,CALANOID,53.9853567,531.2583044,0.053985357,0.531258304,1079.707134,10625.16609
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,COLSP,MICRO,ROTIFER,8148.733086,139.1678365,8.148733086,0.139167837,162974.6617,2783.35673
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,6518.986469,1010.663883,6.518986469,1.010663883,130379.7294,20213.27765
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,1955.695941,576.1207296,1.955695941,0.57612073,39113.91881,11522.41459
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,GASSP,MICRO,ROTIFER,651.8986469,16.57651139,0.651898647,0.016576511,13037.97294,331.5302278
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,KERSP,MICRO,ROTIFER,18579.11144,64.67732405,18.57911144,0.064677324,371582.2287,1293.546481
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,PLOSP,MICRO,ROTIFER,5541.138499,317.3503175,5.541138499,0.317350318,110822.77,6347.006349
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,POLSP,MICRO,ROTIFER,1955.695941,53.94912443,1.955695941,0.053949124,39113.91881,1078.982489
stn33_20180726_D_LEII,7/26/2018,2,W,D,43.596,-78.81633333,145,8158-a,stn33_20180726_D_LEII,33,7/26/2018,64,epi,20,SYNSP,MICRO,ROTIFER,2281.645264,50.06042488,2.281645264,0.050060425,45632.90528,1001.208498
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,BOSLONG,MACRO,BOSMINID,127.854471,226.3356195,0.127854471,0.22633562,2557.089419,4526.712389
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,BYTLONG,MACRO,BYTH,6.047887837,931.2383303,0.006047888,0.93123833,120.9577567,18624.76661
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,CECPENG,MACRO,CERC,4.456338407,28.68116517,0.004456338,0.028681165,89.12676813,573.6233033
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,CYCCOPE,MACRO,CYCLOPOID,2122.384218,1617.105428,2.122384218,1.617105428,42447.68436,32342.10856
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,DAPGALEM,MACRO,DAPHNID,383.5634129,5596.140773,0.383563413,5.596140773,7671.268257,111922.8155
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,DIACOPE,MACRO,CALANOID,306.8507303,466.1284697,0.30685073,0.46612847,6137.014606,9322.569394
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,DIYTHOM,MACRO,CYCLOPOID,1022.835768,6776.638577,1.022835768,6.776638577,20456.71535,135532.7715
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,EPICOPE,MACRO,CALANOID,25.57089419,151.2518391,0.025570894,0.151251839,511.4178838,3025.036783
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,EPILACU,MACRO,CALANOID,51.14178838,1219.298505,0.051141788,1.219298505,1022.835768,24385.9701
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,EUBCORE,MACRO,BOSMINID,153.4253651,338.8994102,0.153425365,0.33889941,3068.507303,6777.988203
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,LETKIND,MACRO,NDAP,76.71268257,448.5437573,0.076712683,0.448543757,1534.253651,8970.875146
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,LIMCOPE,MACRO,LIMNO,25.57089419,400.6681252,0.025570894,0.400668125,511.4178838,8013.362504
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,LIMMACR,MACRO,LIMNO,1227.402921,76286.4375,1.227402921,76.2864375,24548.05842,1525728.75
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,MYSRELI,MACRO,MYSID,1.273239545,136.0125718,0.00127324,0.136012572,25.46479089,2720.251436
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,SKIOREG,MACRO,CALANOID,25.57089419,210.3137712,0.025570894,0.210313771,511.4178838,4206.275425
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,ASCSP,MICRO,ROTIFER,647.1239986,6.246224618,0.647123999,0.006246225,12942.47997,124.9244924
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,COLSP,MICRO,ROTIFER,3235.619993,394.1047664,3.235619993,0.394104766,64712.39986,7882.095327
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,17472.34796,2172.316502,17.47234796,2.172316502,349446.9593,43446.33003
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,11648.23198,7985.603439,11.64823198,7.985603439,232964.6395,159712.0688
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,GASSP,MICRO,ROTIFER,3235.619993,79.44676619,3.235619993,0.079446766,64712.39986,1588.935324
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,KERSP,MICRO,ROTIFER,38827.43992,122.2675073,38.82743992,0.122267507,776548.7983,2445.350147
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,PLOSP,MICRO,ROTIFER,11648.23198,305.5123973,11.64823198,0.305512397,232964.6395,6110.247946
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,POLSP,MICRO,ROTIFER,5176.991989,148.3508683,5.176991989,0.148350868,103539.8398,2967.017365
stn33_20180801_N_LEII,8/1/2018,2,W,N,43.59716667,-78.81533333,141.6,8164-a,stn33_20180801_N_LEII,33,8/1/2018,64,epi,20,SYNSP,MICRO,ROTIFER,3235.619993,50.91105692,3.235619993,0.050911057,64712.39986,1018.221138
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,BOSLONG,MACRO,BOSMINID,1440.07783,2135.862597,1.44007783,2.135862597,28801.5566,42717.25194
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,BYTLONG,MACRO,BYTH,2.048891221,296.2035189,0.002048891,0.296203519,40.97782443,5924.070378
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,CECPENG,MACRO,CERC,105.0788498,565.4771166,0.10507885,0.565477117,2101.576996,11309.54233
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,CYCCOPE,MACRO,CYCLOPOID,2320.125393,2708.912595,2.320125393,2.708912595,46402.50785,54178.25191
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,DAPGALEM,MACRO,DAPHNID,6240.337263,32209.33344,6.240337263,32.20933344,124806.7453,644186.6688
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,DAPRETR,MACRO,DAPHNID,800.0432388,4691.90044,0.800043239,4.69190044,16000.86478,93838.00879
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,DIACOPE,MACRO,CALANOID,1440.07783,3249.540265,1.44007783,3.249540265,28801.5566,64990.80531
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,DIPSP,MACRO,NDAP,80.00432388,24.94003261,0.080004324,0.024940033,1600.086478,498.8006522
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,DIYTHOM,MACRO,CYCLOPOID,1280.069182,4529.412518,1.280069182,4.529412518,25601.38364,90588.25036
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,EPICOPE,MACRO,CALANOID,160.0086478,188.4267559,0.160008648,0.188426756,3200.172955,3768.535118
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,EPILACU,MACRO,CALANOID,80.00432388,1442.010346,0.080004324,1.442010346,1600.086478,28840.20692
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,EUBCORE,MACRO,BOSMINID,1840.099449,3089.3326,1.840099449,3.0893326,36801.98899,61786.65199
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,HOLGIBB,MACRO,NDAP,720.038915,1849.488083,0.720038915,1.849488083,14400.7783,36989.76166
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,LEOMINU,MACRO,CALANOID,160.0086478,633.4110011,0.160008648,0.633411001,3200.172955,12668.22002
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,LETKIND,MACRO,NDAP,80.00432388,2903.821151,0.080004324,2.903821151,1600.086478,58076.42301
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,SKIOREG,MACRO,CALANOID,1120.060534,7219.362067,1.120060534,7.219362067,22401.21069,144387.2413
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,COLSP,MICRO,ROTIFER,4192.031439,65.04787161,4.192031439,0.065047872,83840.62878,1300.957432
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,13174.95595,1173.235388,13.17495595,1.173235388,263499.119,23464.70775
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,8982.924512,4381.061146,8.982924512,4.381061146,179658.4902,87621.22292
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,KERSP,MICRO,ROTIFER,61682.74832,123.5085513,61.68274832,0.123508551,1233654.966,2470.171025
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,PLOSP,MICRO,ROTIFER,1197.723268,85.56564373,1.197723268,0.085565644,23954.46537,1711.312875
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,POLSP,MICRO,ROTIFER,48507.79237,2128.111629,48.50779237,2.128111629,970155.8473,42562.23258
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,SYNSP,MICRO,ROTIFER,18564.71066,559.2405406,18.56471066,0.559240541,371294.2132,11184.81081
stn33_20180925_N_LG,9/25/2018,2,W,N,43.5964,-78.8144,133,8299-a,stn33_20180925_N_LG,33,9/25/2018,64,epi,20,TRISP,MICRO,ROTIFER,1197.723268,92.22469166,1.197723268,0.092224692,23954.46537,1844.493833
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-wz,stn29_20180521_D_LG,29,5/21/2018,153,wwc,27,CECPENG,MACRO,CERC,0.369510134,0.443784887,0.00036951,0.000443785,9.976773622,11.98219195
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-wz,stn29_20180521_D_LG,29,5/21/2018,153,wwc,27,CYCCOPE,MACRO,CYCLOPOID,89.60620753,89.9498992,0.089606208,0.089949899,2419.367603,2428.647278
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-wz,stn29_20180521_D_LG,29,5/21/2018,153,wwc,27,DAPGALEM,MACRO,DAPHNID,22.40155188,44.45718276,0.022401552,0.044457183,604.8419008,1200.343935
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-wz,stn29_20180521_D_LG,29,5/21/2018,153,wwc,27,DIACOPE,MACRO,CALANOID,461.4719688,1013.089785,0.461471969,1.013089785,12459.74316,27353.42419
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-wz,stn29_20180521_D_LG,29,5/21/2018,153,wwc,27,DIYTHOM,MACRO,CYCLOPOID,232.9761396,1623.77368,0.23297614,1.62377368,6290.355769,43841.88935
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-wz,stn29_20180521_D_LG,29,5/21/2018,153,wwc,27,LIMCOPE,MACRO,LIMNO,161.2911736,1407.51955,0.161291174,1.40751955,4354.861686,38003.02785
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-wz,stn29_20180521_D_LG,29,5/21/2018,153,wwc,27,LIMMACR,MACRO,LIMNO,4.480310377,270.7145283,0.00448031,0.270714528,120.9683802,7309.292264
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,BOSLONG,MACRO,BOSMINID,19.34554609,54.07244763,0.019345546,0.054072448,464.2931062,1297.738743
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,CYCCOPE,MACRO,CYCLOPOID,561.0208367,1058.62035,0.561020837,1.05862035,13464.50008,25406.88839
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,DAPGALEM,MACRO,DAPHNID,19.34554609,62.63510163,0.019345546,0.062635102,464.2931062,1503.242439
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,DIACOPE,MACRO,CALANOID,1054.332262,3914.301414,1.054332262,3.914301414,25303.97429,93943.23393
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,DIYTHOM,MACRO,CYCLOPOID,638.403021,5202.589613,0.638403021,5.202589613,15321.6725,124862.1507
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,LEOMINU,MACRO,CALANOID,9.672773046,65.69420108,0.009672773,0.065694201,232.1465531,1576.660826
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,LEOSICI,MACRO,CALANOID,38.69109218,463.3826876,0.038691092,0.463382688,928.5862124,11121.1845
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,LIMCOPE,MACRO,LIMNO,106.4005035,2862.755471,0.106400504,2.862755471,2553.612084,68706.13131
stn29_20180619_D_LG,6/19/2018,2,W,D,43.81798333,-78.87075,29,8040-wz,stn29_20180619_D_LG,29,6/19/2018,153,wwc,24,LIMMACR,MACRO,LIMNO,135.4188226,7739.089662,0.135418823,7.739089662,3250.051743,185738.1519
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,BOSLONG,MACRO,BOSMINID,547.323239,675.6544841,0.547323239,0.675654484,16419.69717,20269.63452
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,BYTLONG,MACRO,BYTH,2.376713817,390.5911463,0.002376714,0.390591146,71.30141451,11717.73439
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,CECPENG,MACRO,CERC,68.75493542,703.8518232,0.068754935,0.703851823,2062.648062,21115.5547
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,CYCCOPE,MACRO,CYCLOPOID,2508.564845,1927.864909,2.508564845,1.927864909,75256.94536,57835.94727
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,DAPGALEM,MACRO,DAPHNID,159.6359447,657.6798977,0.159635945,0.657679898,4789.078341,19730.39693
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,DAPRETR,MACRO,DAPHNID,752.5694536,1881.016713,0.752569454,1.881016713,22577.08361,56430.50139
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,DIACOPE,MACRO,CALANOID,205.2462146,489.5640894,0.205246215,0.489564089,6157.386438,14686.92268
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,DIYTHOM,MACRO,CYCLOPOID,570.1283739,2586.518008,0.570128374,2.586518008,17103.85122,77595.54025
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,EPICOPE,MACRO,CALANOID,45.61026991,302.5892505,0.04561027,0.302589251,1368.308097,9077.677515
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,LEOSICI,MACRO,CALANOID,22.80513496,235.8926838,0.022805135,0.235892684,684.1540487,7076.780515
stn29_20180726_D_LEII,7/26/2018,2,W,D,43.81766667,-78.86966667,30,8155-wz,stn29_20180726_D_LEII,29,7/26/2018,153,wwc,30,LIMMACR,MACRO,LIMNO,22.80513496,1546.294094,0.022805135,1.546294094,684.1540487,46388.82282
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-a,stn29_20180521_D_LG,29,5/21/2018,64,epi,20,COPNAUP,MICRO,pNAUPLII,2850.374943,502.9208328,2.850374943,0.502920833,57007.49886,10058.41666
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-a,stn29_20180521_D_LG,29,5/21/2018,64,epi,20,DREPOLYV,MICRO,VELIGER,3001.722285,399.1007098,3.001722285,0.39910071,60034.4457,7982.014196
stn29_20180521_D_LG,5/21/2018,2,W,D,43.81958333,-78.8737,28.6,8000-a,stn29_20180521_D_LG,29,5/21/2018,64,epi,20,KERSP,MICRO,ROTIFER,50.44911404,0.243785657,0.050449114,0.000243786,1008.982281,4.875713147
