EventCodeKey,SAMPLENUM,Station,Date,CollectionDateString,RotiferSamples_SiteDepth,LatitudeDD,LongitudeDD,Mesh,Strata,Bot Z,Top Z,pNAUPLII,ROTIFER,VELIGER,SampleDepthCode,Depth,Temperature_C,ChlA_ugL,SampleChlA_SiteDepth
stn40_20180522_D_LG,8015-a,stn40,2018-05-22,20180522,181.9,43.59001667,-78.01153333,64,epi,25,0,752,123.3,86.6,SRF,2,3.5,1.312,181.9
stn34_20180731_N_LEII,8165-a,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,epi,20,0,2002.4,658.1,7776.5,SRF,2,22,1.308,141
stn34_20180731_N_LEII,8165-c,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,hypo,100,50,66.4,8.7,516.4,SRF,2,22,1.308,141
stn34_20180731_N_LEII,8165-b,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,meta,50,0,906,304.6,2010.6,SRF,2,22,1.308,141
stn40_20180522_D_LG,8015-a,stn40,2018-05-22,20180522,181.9,43.59001667,-78.01153333,64,epi,25,0,752,123.3,86.6,10,10,3.5,1.296,181.9
stn33_20180522_N_LG,8009-b,stn33,2018-05-22,20180522,135.6,43.60321667,-78.81972,64,meta,50,20,423,24.7,53.1,LEP,20,3.7,1.296,135.6
stn33_20180522_N_LG,8009-a,stn33,2018-05-22,20180522,135.6,43.60321667,-78.81972,64,epi,20,0,1062.2,27.4,134.2,LEP,20,3.7,1.296,135.6
stn33_20180522_N_LG,8009-c,stn33,2018-05-22,20180522,135.6,43.60321667,-78.81972,64,hypo,100,48,294.7,9,23.5,LEP,20,3.7,1.296,135.6
stn18_20180620_D_Cisco,DFO310-a,stn18,2018-06-20,20180620,88.9,43.303333,-79.278333,64,epi,20,0,11014.9,554.1,8214.6,Epi,6,NA,1.291697,88.9
stn9_20180725_D_LEII,8171-a,stn9,2018-07-25,20180725,60,43.587,-79.395,64,epi,20,0,133.1,1048.5,4545.9,LEP,18,19.7,1.288,60
stn12_20180409_D_LG,18GO10I54,stn12,2018-04-09,20180409,107,43.50348333,-79.35378333,64,epi,20,0,744.08,193.71,97.41,SRF,2,2.6,1.278386464,107
stn33_20180618_N_LG,8049-a,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,epi,20,0,4213.8,105.3,1831.2,DCL,18.1,5.9,1.277304722,135.8
stn33_20180618_N_LG,8049-b,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,meta,50,20,16.1,0.1,36.1,DCL,18.1,5.9,1.277304722,135.8
stn33_20180618_N_LG,8049-c,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,hypo,100,50,42.8,0.3,30.7,DCL,18.1,5.9,1.277304722,135.8
stn715_20180924_D_LG,8316-a,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,epi,20,0,3784.2,1565.6,7703.2,SRF,2,14.8,1.245488762,149
stn715_20180924_D_LG,8316-b,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,meta,50,20,603.7,15.3,23.6,SRF,2,14.8,1.245488762,149
stn715_20180924_D_LG,8316-c,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,hypo,100,50,107.1,13.7,65.7,SRF,2,14.8,1.245488762,149
stn55_20180620_D_LG,8061-a,stn55,2018-06-20,20180620,190.4,43.443,-77.43803333,64,epi,20,0,14074.9,104.7,44.5,LDCL,20,5.5,1.243643436,190.4
stn55_20180815_D_LG,18GO55I54,stn55,2018-08-15,20180815,198,43.44361667,-77.438335,64,epi,20,0,1793.57,6498.99,2026.76,40,40,4,1.232,198
stn41_20180522_D_LG,8014-a,stn41,2018-05-22,20180522,128,43.71656667,-78.02598333,64,epi,20,0,1206.4,306,59.5,MID,64,3.7,1.228,128
stn12_20180620_D_Cisco,DFO306-a,stn12,2018-06-20,20180620,109,43.503333,-79.353333,64,epi,23,0,1187.9,974.6,5346.1,Epi,7,NA,1.225976,109
stn69_20180523_N_LG,8033-c,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,hypo,100,50,13.3,0.4,11.8,MEP,10,3.7,1.224214491,191.3
stn69_20180523_N_LG,8033-a,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,epi,20,0,446.7,23.9,58.8,MEP,10,3.7,1.224214491,191.3
stn69_20180523_N_LG,8033-b,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,meta,50,20,22.1,0,3.4,MEP,10,3.7,1.224214491,191.3
stn55_20180411_D_LG,18GO09I94,stn55,2018-04-11,20180411,189,43.44381667,-77.44155,64,epi,20,0,95.95,122.3,61.29,10,10,2.7,1.223366065,189
stn34_20180731_N_LEII,8165-c,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,hypo,100,50,66.4,8.7,516.4,MEP,5,22,1.22,141
stn34_20180731_N_LEII,8165-a,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,epi,20,0,2002.4,658.1,7776.5,MEP,5,22,1.22,141
stn34_20180731_N_LEII,8165-b,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,meta,50,0,906,304.6,2010.6,MEP,5,22,1.22,141
stn40_20180522_D_LG,8015-a,stn40,2018-05-22,20180522,181.9,43.59001667,-78.01153333,64,epi,25,0,752,123.3,86.6,MID,90.8,3.5,1.212,181.9
stn41_20180522_D_LG,8014-a,stn41,2018-05-22,20180522,128,43.71656667,-78.02598333,64,epi,20,0,1206.4,306,59.5,20,20,3.7,1.2,128
stn42_20180522_D_LG,8013-a,stn42,2018-05-22,20180522,66.4,43.83976667,-78.0366,64,epi,20,0,179.5,435.4,37.3,MID,33.2,4.1,1.2,66.4
stn40_20180522_D_LG,8015-a,stn40,2018-05-22,20180522,181.9,43.59001667,-78.01153333,64,epi,25,0,752,123.3,86.6,20,20.1,3.5,1.188,181.9
stn69_20180523_N_LG,8033-c,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,hypo,100,50,13.3,0.4,11.8,LEP,20,3.7,1.182450741,191.3
stn69_20180523_N_LG,8033-b,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,meta,50,20,22.1,0,3.4,LEP,20,3.7,1.182450741,191.3
stn69_20180523_N_LG,8033-a,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,epi,20,0,446.7,23.9,58.8,LEP,20,3.7,1.182450741,191.3
stn12_20180409_D_LG,18GO10I54,stn12,2018-04-09,20180409,107,43.50348333,-79.35378333,64,epi,20,0,744.08,193.71,97.41,MID,51.7,2.6,1.181453841,107
stn34_20180619_D_LG,8044-c,stn34,2018-06-19,20180619,137.5,43.46465,-78.752805,64,hypo,100,50,44.1,0.5,51.4,LDCL,25,4.7,1.180626626,137.5
stn34_20180619_D_LG,8044-b,stn34,2018-06-19,20180619,137.5,43.46465,-78.752805,64,meta,50,20,15.5,0,73.2,LDCL,25,4.7,1.180626626,137.5
stn34_20180619_D_LG,8044-a,stn34,2018-06-19,20180619,137.5,43.46465,-78.752805,64,epi,20,0,1959.7,108.4,770.2,LDCL,25,4.7,1.180626626,137.5
stn17_20180725_D_LEII,8167-a,stn17,2018-07-25,20180725,14,43.22433333,-79.27416667,64,epi,11,0,11,813.4,2471.9,B-,11.2,22.3,1.176,14
stn58_20180620_D_LG,8062-a,stn58,2018-06-20,20180620,87.1,43.32793333,-77.4379,64,epi,20,0,9246.5,5152.3,1983.5,LDCL,30,6.3,1.174645226,87.1
stn71_20180523_D_LG,8029-a,stn71,2018-05-23,20180523,11.6,43.4779,-76.52503667,64,epi,9,0,235.4,16.5,33.8,SRF,1.9,7.5,1.169342566,11.6
stn9_20180725_D_LEII,8171-a,stn9,2018-07-25,20180725,60,43.587,-79.395,64,epi,20,0,133.1,1048.5,4545.9,UDCL,20,16.4,1.168,60
stn41_20180927_D_LG,8304-a,stn41,2018-09-27,20180927,126.5,43.7167,-78.0269,64,epi,20,0,2364.8,10800.3,4681.4,DCL,18,16.4,1.165291333,126.5
stn28_20180619_D_LG,8041-a,stn28,2018-06-18,20180619,61.8,43.77431667,-78.85661667,64,epi,20,0,649.8,365.6,2632.2,LEP,10,9.9,1.164570172,61.8
stn29_20180521_D_LG,8000-a,stn29,2018-05-21,20180521,28.6,43.81958333,-78.8737,64,epi,20,0,502.9,107.6,399.1,15,15,6.5,1.156,28.6
stn49_20180622_D_LG,8059-a,stn49,2018-06-22,20180622,46.9,43.77098333,-77.42478333,64,epi,20,0,521,10091,5359.1,SRF,2,14.7,1.154940541,46.9
stn35_20180619_D_LG,8045-a,stn35,2018-06-19,20180619,29,43.36341667,-78.72616667,64,epi,20,0,3254.9,2742.3,10502.4,B-,27,6.2,1.149659092,29
stn34_20180521_D_LG,8004-c,stn34,2018-05-21,20180521,135.5,43.4622,-78.76003333,64,hypo,100,50,72.4,13.1,29.8,MHY,75.3,3.7,1.136,135.5
stn34_20180521_D_LG,8004-a,stn34,2018-05-21,20180521,135.5,43.4622,-78.76003333,64,epi,20,0,4211.6,1355.4,1141,MHY,75.3,3.7,1.136,135.5
stn34_20180521_D_LG,8004-b,stn34,2018-05-21,20180521,135.5,43.4622,-78.76003333,64,meta,50,20,194.1,11.3,18.7,MHY,75.3,3.7,1.136,135.5
stn716_20180524_D_LG,8020-a,stn716,2018-05-24,20180524,148.6,43.60015,-77.43985,64,epi,20,0,339.6,68.7,87.7,MID,74.3,3.6,1.128130293,148.6
stn33_20180801_N_LEII,8164-c,stn33,2018-08-01,20180801,141.6,43.59716667,-78.81533333,64,hypo,100,50,99.5,23.7,247.4,LDCL,25,5.8,1.128,141.6
stn33_20180801_N_LEII,8164-b,stn33,2018-08-01,20180801,141.6,43.59716667,-78.81533333,64,meta,50,20,1096.7,94,963.9,LDCL,25,5.8,1.128,141.6
stn33_20180801_N_LEII,8164-a,stn33,2018-08-01,20180801,141.6,43.59716667,-78.81533333,64,epi,20,0,2172.3,1106.8,7985.6,LDCL,25,5.8,1.128,141.6
stn29_20180619_D_LG,8040-a,stn29,2018-06-19,20180619,29,43.81798333,-78.87075,64,epi,20,0,316.6,82.3,792.1,UDCL,10,5.2,1.126178914,29
stn38_20180522_D_LG,8017-a,stn38,2018-05-22,20180522,18.3,43.38413333,-77.98848333,64,epi,18,0,102.3,24,17.9,SRF,2.6,7.2,1.124,18.3
stn19_20180524_D_LJ,DFO295-a,stn19,2018-05-24,20180524,110,43.383333,-79.285,64,epi,20,0,1627,1236.4,2455.2,NA,58,NA,1.1,110
stn48_20180622_D_LG,8058-a,stn48,2018-06-22,20180622,36.2,43.879935,-77.44046667,64,epi,20,0,70.2,5866.6,7256.7,SRF,2,14.6,1.096462808,36.2
stn33_20180521_D_LG,8003-b,stn33,2018-05-21,20180521,135.7,43.59703333,-78.81426667,64,meta,50,20,279.8,7.5,32.8,MID,67.9,3.7,1.096,135.7
stn33_20180521_D_LG,8003-a,stn33,2018-05-21,20180521,135.7,43.59703333,-78.81426667,64,epi,20,0,3604.5,187.3,177,MID,67.9,3.7,1.096,135.7
stn33_20180521_D_LG,8003-c,stn33,2018-05-21,20180521,135.7,43.59703333,-78.81426667,64,hypo,100,50,263.4,9.3,45.5,MID,67.9,3.7,1.096,135.7
stn42_20180620_D_LG,8053-a,stn42,2018-06-20,20180620,66.45,43.83906667,-78.03611667,64,epi,20,0,490.4,766.5,8683.9,LDCL,23,4.3,1.08857245,66.45
stn69_20180523_N_LG,8033-c,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,hypo,100,50,13.3,0.4,11.8,MID,95.8,3.7,1.069652559,191.3
stn69_20180523_N_LG,8033-b,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,meta,50,20,22.1,0,3.4,MID,95.8,3.7,1.069652559,191.3
stn69_20180523_N_LG,8033-a,stn69,2018-05-23,20180523,191.3,43.59818333,-76.710135,64,epi,20,0,446.7,23.9,58.8,MID,95.8,3.7,1.069652559,191.3
stn28_20180726_D_LEII,8156-a,stn28,2018-07-26,20180726,62,43.77416667,-78.85466667,64,epi,20,0,1479.5,1783,768.1,SRF,2,21.9,1.064,62
stn28_20180521_D_LG,8001-a,stn28,2018-05-21,20180521,61.7,43.77628333,-78.86028667,64,epi,20,0,478.2,529.9,91.5,MID,30,4.5,1.056,61.7
stn71_20180523_D_LG,8029-a,stn71,2018-05-23,20180523,11.6,43.4779,-76.52503667,64,epi,9,0,235.4,16.5,33.8,NA,9.5,7.3,1.055483852,11.6
stn29_20180619_D_LG,8040-a,stn29,2018-06-19,20180619,29,43.81798333,-78.87075,64,epi,20,0,316.6,82.3,792.1,SRF,2,9.7,1.055314167,29
stn55_20180524_D_LG,8021-a,stn55,2018-05-24,20180524,190.9,43.4439,-77.43883333,64,epi,20,0,345.1,49.2,92.2,MID,95.5,3.6,1.052387098,190.9
stn9_20180725_D_LEII,8171-a,stn9,2018-07-25,20180725,60,43.587,-79.395,64,epi,20,0,133.1,1048.5,4545.9,LDCL,40,6.5,1.052,60
stn29_20180521_D_LG,8000-a,stn29,2018-05-21,20180521,28.6,43.81958333,-78.8737,64,epi,20,0,502.9,107.6,399.1,B2,27,6.2,1.044,28.6
stn41_20180410_D_LG,18GO11I14,stn41,2018-04-10,20180410,127.6,43.717,-78.02658333,64,epi,20,0,327.7,88.32,157.19,MID,63.8,2.4,1.031367355,127.6
stn63_20180621_D_LG,8065-a,stn63,2018-06-21,20180621,85.2,43.73246667,-77.01631667,64,epi,20,0,890.2,3144.3,5406.6,LDCL,21,5.6,1.029309922,85.2
stn49_20180524_D_LG,8019-a,stn49,2018-05-24,20180524,48,43.77145167,-77.43761833,64,epi,21,0,1717.2,83.8,54.3,MID,3.7,5.1,1.028461497,48
stn70_20180523_D_LG,8028-a,stn70,2018-05-23,20180523,163.8,44.54013333,-76.611315,64,epi,20,0,816.2,70.1,113.4,MID,82,3.8,1.02657375,163.8
stn71_20180523_D_LG,8029-a,stn71,2018-05-23,20180523,11.6,43.4779,-76.52503667,64,epi,9,0,235.4,16.5,33.8,MID,5.7,7.4,1.024643582,11.6
stn27_20180726_D_LEII,8157-a,stn27,2018-07-26,20180726,102,43.69,-78.8305,64,epi,20,0,5005,951.5,0,LDCL,21,4.2,1.024,102
stn63_20180410_D_LG,18GO10I34,stn63,2018-04-10,20180410,89,43.73185,-77.0176,64,epi,20,0,9.02,1.58,1.59,SRF,2,2.1,1.017431964,89
stn29_20180619_D_LG,8040-a,stn29,2018-06-19,20180619,29,43.81798333,-78.87075,64,epi,20,0,316.6,82.3,792.1,MEP,4,7.4,1.017156226,29
stn49_20180622_D_LG,8059-a,stn49,2018-06-22,20180622,46.9,43.77098333,-77.42478333,64,epi,20,0,521,10091,5359.1,LDCL,21,4.7,1.015713902,46.9
stn63_20180410_D_LG,18GO10I34,stn63,2018-04-10,20180410,89,43.73185,-77.0176,64,epi,20,0,9.02,1.58,1.59,MID,43,2,1.011917198,89
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,20,20,2.6,1.011599038,143
stn9_20180725_D_LEII,8171-a,stn9,2018-07-25,20180725,60,43.587,-79.395,64,epi,20,0,133.1,1048.5,4545.9,DCL,30,7.75,1.004,60
stn28_20180726_D_LEII,8156-a,stn28,2018-07-26,20180726,62,43.77416667,-78.85466667,64,epi,20,0,1479.5,1783,768.1,DCL,22,6.3,1.004,62
stn717_20180620_D_LG,8063-a,stn717,2018-06-20,20180620,34,43.30003333,-77.43335,64,epi,20,0,3693.5,437.6,3221.9,B-,32,5,0.98945513,34
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,40,40,2.6,0.984555473,143
stn29_20180521_D_LG,8000-a,stn29,2018-05-21,20180521,28.6,43.81958333,-78.8737,64,epi,20,0,502.9,107.6,399.1,10,10,8.4,0.968,28.6
stn41_20180410_D_LG,18GO11I14,stn41,2018-04-10,20180410,127.6,43.717,-78.02658333,64,epi,20,0,327.7,88.32,157.19,SRF,2.1,2.4,0.965953742,127.6
stn55_20180411_D_LG,18GO09I94,stn55,2018-04-11,20180411,189,43.44381667,-77.44155,64,epi,20,0,95.95,122.3,61.29,40,40,2.8,0.965953742,189
stn715_20180522_N_LG,8032-a,stn715,2018-05-22,20180522,153.2,43.63547,-76.97046667,64,epi,20,0,225.1,300.4,104.3,MID,76.6,3.7,0.95097903,153.2
stn715_20180522_N_LG,8032-c,stn715,2018-05-22,20180522,153.2,43.63547,-76.97046667,64,hypo,100,50,13.2,4.4,7.2,MID,76.6,3.7,0.95097903,153.2
stn715_20180522_N_LG,8032-b,stn715,2018-05-22,20180522,153.2,43.63547,-76.97046667,64,meta,50,20,12.9,0.4,4.6,MID,76.6,3.7,0.95097903,153.2
stn33_20180726_D_LEII,8158-a,stn33,2018-07-26,20180726,145,43.596,-78.81633333,64,epi,20,0,1010.7,641.8,576.1,LDCL,22,4.5,0.948,145
stn33_20180726_D_LEII,8158-b,stn33,2018-07-26,20180726,145,43.596,-78.81633333,64,meta,50,20,115.2,14.8,64.6,LDCL,22,4.5,0.948,145
stn33_20180726_D_LEII,8158-c,stn33,2018-07-26,20180726,145,43.596,-78.81633333,64,hypo,100,50,34.3,2.5,112.5,LDCL,22,4.5,0.948,145
stn717_20180524_D_LG,8023-a,stn717,2018-05-24,20180524,34.8,43.30005,-77.43926667,64,epi,20,0,293.2,51.3,35,SRF,2,8.3,0.946291479,34.8
stn38_20180522_D_LG,8017-a,stn38,2018-05-22,20180522,18.3,43.38413333,-77.98848333,64,epi,18,0,102.3,24,17.9,MID,8.1,5.7,0.944,18.3
stn29_20180726_D_LEII,8155-a,stn29,2018-07-26,20180726,30,43.81766667,-78.86966667,64,epi,30,0,915.5,971,2202.3,DCL,22,11,0.944,30
stn25_20180409_D_LG,18GO10I74,stn25,2018-04-09,20180409,141,43.51655,-79.08008333,64,epi,20,0,541.98,70.46,75.53,SRF,2,2.6,0.942303878,141
stn48_20180524_D_LG,8018-a,stn48,2018-05-24,20180524,35,43.881985,-77.43742167,64,epi,21,0,7170.4,153.1,2037.6,LEP,23,6.5,0.935813423,35
stn29_20180619_D_LG,8040-a,stn29,2018-06-19,20180619,29,43.81798333,-78.87075,64,epi,20,0,316.6,82.3,792.1,LEP,8,5.4,0.930892554,29
stn63_20180523_D_LG,8025-a,stn63,2018-05-23,20180523,86.3,43.73163333,-77.00165333,64,epi,20,0,216.9,649.6,7.3,LEP,20,4.4,0.923977886,86.3
stn33_20180618_N_LG,8049-c,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,hypo,100,50,42.8,0.3,30.7,LEP,6.1,15.1,0.915451209,135.8
stn33_20180618_N_LG,8049-b,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,meta,50,20,16.1,0.1,36.1,LEP,6.1,15.1,0.915451209,135.8
stn33_20180618_N_LG,8049-a,stn33,2018-06-18,20180618,135.8,43.5959,-78.81518333,64,epi,20,0,4213.8,105.3,1831.2,LEP,6.1,15.1,0.915451209,135.8
stn43_20180522_D_LG,8012-a,stn43,2018-05-22,20180522,15.7,43.95098667,-78.04831833,64,epi,13,0,3100.6,95,2459.9,SRF,2,9.2,0.912,15.7
stn715_20180621_D_LG,8066-a,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,epi,20,0,5496.5,2923.6,3180.6,LDCL,23,7,0.905567051,149.3
stn715_20180621_D_LG,8066-b,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,meta,50,20,212.3,65.3,231.7,LDCL,23,7,0.905567051,149.3
stn715_20180621_D_LG,8066-c,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,hypo,100,50,10,2.3,19.9,LDCL,23,7,0.905567051,149.3
stn63_20180410_D_LG,18GO10I34,stn63,2018-04-10,20180410,89,43.73185,-77.0176,64,epi,20,0,9.02,1.58,1.59,B-,83.9,2,0.905248891,89
stn9_20180725_D_LEII,8171-a,stn9,2018-07-25,20180725,60,43.587,-79.395,64,epi,20,0,133.1,1048.5,4545.9,B-,57.5,4.7,0.904,60
stn716_20180524_D_LG,8020-a,stn716,2018-05-24,20180524,148.6,43.60015,-77.43985,64,epi,20,0,339.6,68.7,87.7,SRF,2,3.7,0.895852578,148.6
stn28_20180619_D_LG,8041-a,stn28,2018-06-18,20180619,61.8,43.77431667,-78.85661667,64,epi,20,0,649.8,365.6,2632.2,SRF,1.9,11.4,0.889319701,61.8
stn55_20180411_D_LG,18GO09I94,stn55,2018-04-11,20180411,189,43.44381667,-77.44155,64,epi,20,0,95.95,122.3,61.29,30,30,2.7,0.885395732,189
stn55_20180411_D_LG,18GO09I94,stn55,2018-04-11,20180411,189,43.44381667,-77.44155,64,epi,20,0,95.95,122.3,61.29,50,50,2.8,0.883507985,189
stn43_20180620_D_LG,8052-a,stn43,2018-06-20,20180620,15.3,43.9496,-78.04975333,64,epi,12,0,7.2,755.8,7449.6,B-,13.3,5.8,0.880835445,15.3
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,30,30,2.6,0.879838545,143
stn28_20180619_D_LG,8041-a,stn28,2018-06-18,20180619,61.8,43.77431667,-78.85661667,64,epi,20,0,649.8,365.6,2632.2,DCL,23,4.7,0.878332589,61.8
stn49_20180410_D_LG,18GO09I74,stn49,2018-04-10,20180410,48,43.77221667,-77.43795,64,epi,20,0,47.38,1.02,1.59,SRF,2,2.5,0.876635738,48
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,5,5,2.5,0.871036129,143
stn29_20180726_D_LEII,8155-a,stn29,2018-07-26,20180726,30,43.81766667,-78.86966667,64,epi,30,0,915.5,971,2202.3,B-,28.7,8.6,0.856,30
stn35_20180619_D_LG,8045-a,stn35,2018-06-19,20180619,29,43.36341667,-78.72616667,64,epi,20,0,3254.9,2742.3,10502.4,SRF,2,18.1,0.851670815,29
stn41_20180410_D_LG,18GO11I14,stn41,2018-04-10,20180410,127.6,43.717,-78.02658333,64,epi,20,0,327.7,88.32,157.19,B10,117.6,2.5,0.850716336,127.6
stn39_20180620_D_LG,8056-a,stn39,2018-06-20,20180620,153.7,43.48628333,-78.00055,64,epi,20,0,4115.1,427,405.8,LDCL,18,3.9,0.847301423,153.7
stn55_20180815_D_LG,18GO55I54,stn55,2018-08-15,20180815,198,43.44361667,-77.438335,64,epi,20,0,1793.57,6498.99,2026.76,50,50,4,0.844,198
stn716_20180524_D_LG,8020-a,stn716,2018-05-24,20180524,148.6,43.60015,-77.43985,64,epi,20,0,339.6,68.7,87.7,LEP,20,3.6,0.84223208,148.6
stn48_20180524_D_LG,8018-a,stn48,2018-05-24,20180524,35,43.881985,-77.43742167,64,epi,21,0,7170.4,153.1,2037.6,SRP,2,4,0.83092681,35
stn62_20180621_D_LG,8064-a,stn62,2018-06-21,20180621,46.5,43.82815,-76.99186667,64,epi,20,0,11993.4,2333.3,560.9,B-,44.5,6.8,0.828657271,46.5
stn33_20180521_D_LG,8003-a,stn33,2018-05-21,20180521,135.7,43.59703333,-78.81426667,64,epi,20,0,3604.5,187.3,177,B2,133.7,3.7,0.828,135.7
stn33_20180521_D_LG,8003-c,stn33,2018-05-21,20180521,135.7,43.59703333,-78.81426667,64,hypo,100,50,263.4,9.3,45.5,B2,133.7,3.7,0.828,135.7
stn33_20180521_D_LG,8003-b,stn33,2018-05-21,20180521,135.7,43.59703333,-78.81426667,64,meta,50,20,279.8,7.5,32.8,B2,133.7,3.7,0.828,135.7
stn28_20180726_D_LEII,8156-a,stn28,2018-07-26,20180726,62,43.77416667,-78.85466667,64,epi,20,0,1479.5,1783,768.1,LDCL,25,6.3,0.82,62
stn28_20180619_D_LG,8041-a,stn28,2018-06-18,20180619,61.8,43.77431667,-78.85661667,64,epi,20,0,649.8,365.6,2632.2,MEP,5,11.3,0.81966396,61.8
stn69_20180924_D_LG,8317-c,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,hypo,100,50,74.6,2.3,16.2,DCL,19,7.5,0.813470453,183
stn69_20180924_D_LG,8317-b,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,meta,50,20,342.3,9.8,0,DCL,19,7.5,0.813470453,183
stn69_20180924_D_LG,8317-a,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,epi,20,0,5755.7,2486,5536.6,DCL,19,7.5,0.813470453,183
stn40_20180927_D_LG,8305-a,stn40,2018-09-27,20180927,191,43.5903,-78.0117,64,epi,20,0,6650.2,1418.2,3846,DCL,18,8.5,0.805240725,191
stn39_20180522_D_LG,8016-a,stn39,2018-05-22,20180522,153,43.48628333,-78.0005,64,epi,20,0,1558.5,529.9,261.6,LHY,120.1,3.8,0.804,153
stn71_20180621_D_LG,8069-a,stn71,2018-06-21,20180621,10.3,43.48515,-76.52046667,64,epi,7,0,1068.7,6816.6,865.9,5,5,17.3,0.802822712,10.3
stn12_20180409_D_LG,18GO10I54,stn12,2018-04-09,20180409,107,43.50348333,-79.35378333,64,epi,20,0,744.08,193.71,97.41,B-,101.4,2.5,0.791665915,107
stn34_20180727_D_LEII,8159-a,stn34,2018-07-27,20180727,140,43.4575,-78.75633333,64,epi,20,0,1889.5,1151.4,18810.1,B-,134,3.8,0.788,140
stn34_20180727_D_LEII,8159-b,stn34,2018-07-27,20180727,140,43.4575,-78.75633333,64,meta,50,20,1510,507.6,3351,B-,134,3.8,0.788,140
stn34_20180727_D_LEII,8159-c,stn34,2018-07-27,20180727,140,43.4575,-78.75633333,64,hypo,100,50,722.6,89.2,567.6,B-,134,3.8,0.788,140
stn41_20180522_D_LG,8014-a,stn41,2018-05-22,20180522,128,43.71656667,-78.02598333,64,epi,20,0,1206.4,306,59.5,B2,126,3.7,0.768,128
stn40_20180522_D_LG,8015-a,stn40,2018-05-22,20180522,181.9,43.59001667,-78.01153333,64,epi,25,0,752,123.3,86.6,B2,179.8,3.5,0.76,181.9
stn63_20180410_D_LG,18GO10I34,stn63,2018-04-10,20180410,89,43.73185,-77.0176,64,epi,20,0,9.02,1.58,1.59,B10,76.4,2,0.758110683,89
stn33_20180410_N_LG,18GO10I94,stn33,2018-04-10,20180410,143,43.59451833,-78.8019,64,epi,20,0,511.37,62.46,92.45,SRF,2,2.5,0.758068262,143
stn8_20180725_D_LEII,8172-a,stn8,2018-07-25,20180725,15,43.62333333,-79.45333333,64,epi,12,0,89.4,658.2,7212.9,B-,13,19.5,0.744,15
stn43_20180620_D_LG,8052-a,stn43,2018-06-20,20180620,15.3,43.9496,-78.04975333,64,epi,12,0,7.2,755.8,7449.6,MID,7.6,7.1,0.740633116,15.3
stn71_20180621_D_LG,8069-a,stn71,2018-06-21,20180621,10.3,43.48515,-76.52046667,64,epi,7,0,1068.7,6816.6,865.9,SRF,2,17.3,0.735351667,10.3
stn71_20180621_D_LG,8069-a,stn71,2018-06-21,20180621,10.3,43.48515,-76.52046667,64,epi,7,0,1068.7,6816.6,865.9,B-,8.3,15.2,0.733400288,10.3
stn48_20180524_D_LG,8018-a,stn48,2018-05-24,20180524,35,43.881985,-77.43742167,64,epi,21,0,7170.4,153.1,2037.6,B-,34,5.3,0.730558063,35
stn55_20180927_N_LG,8326-a,stn55,2018-09-27,20180927,189,43.4439,-77.4389,64,epi,20,0,3575.4,1448.6,3762.6,DCL,25,5.6,0.717471098,189
stn25_20180409_D_LG,18GO10I74,stn25,2018-04-09,20180409,141,43.51655,-79.08008333,64,epi,20,0,541.98,70.46,75.53,MID,67.3,2.6,0.715986353,141
